Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
FLT3 Signaling In Disease R-HSA-9682385	1/14	0.1395669751853497	0.3690390570851884	0	0	7.163461538461538	14.106364996538513	LONP1
TNFR1-induced NFkappaB Signaling Pathway R-HSA-5357956	1/14	0.1395669751853497	0.3690390570851884	0	0	7.163461538461538	14.106364996538513	TNFAIP3
Glucuronidation R-HSA-156588	1/14	0.1395669751853497	0.3690390570851884	0	0	7.163461538461538	14.106364996538513	UGT3A1
VxPx Cargo-Targeting To Cilium R-HSA-5620916	1/14	0.1395669751853497	0.3690390570851884	0	0	7.163461538461538	14.106364996538513	CNGB1
tRNA Processing R-HSA-72306	2/62	0.14181808440571328	0.3712613871226871	0	0	3.112952380952381	6.080250150894719	EPRS1;TSEN2
M Phase R-HSA-68886	4/188	0.1421302294089173	0.3712613871226871	0	0	2.0380748931892434	3.9763076220447187	ANKLE2;TUBAL3;CSNK2A2;NCAPG2
Pyruvate Metabolism R-HSA-70268	1/15	0.14876028797899496	0.37494552116343177	0	0	6.65137987012987	12.673666073391052	LDHD
SIRT1 Negatively Regulates rRNA Expression R-HSA-427359	1/15	0.14876028797899496	0.37494552116343177	0	0	6.65137987012987	12.673666073391052	TAF1B
Sulfur Amino Acid Metabolism R-HSA-1614635	1/15	0.14876028797899496	0.37494552116343177	0	0	6.65137987012987	12.673666073391052	BHMT
Formation Of Tubulin Folding Intermediates By CCT/TriC R-HSA-389960	1/15	0.14876028797899496	0.37494552116343177	0	0	6.65137987012987	12.673666073391052	TUBAL3
Gap-filling DNA Repair Synthesis And Ligation In GG-NER R-HSA-5696397	1/15	0.14876028797899496	0.37494552116343177	0	0	6.65137987012987	12.673666073391052	POLE
Impaired BRCA2 Binding To RAD51 R-HSA-9709570	1/15	0.14876028797899496	0.37494552116343177	0	0	6.65137987012987	12.673666073391052	TOPBP1
Signaling By Interleukins R-HSA-449147	5/266	0.15605708231789017	0.3750606106873243	0	0	1.7978704446226499	3.3396044471656876	STAT2;IL2RA;LONP1;NLRC5;IL17RA
Adherens Junctions Interactions R-HSA-418990	1/16	0.1578559238512588	0.3750606106873243	0	0	6.207575757575758	11.459635123215191	CDH15
Sealing Of Nuclear Envelope (NE) By ESCRT-III R-HSA-9668328	1/16	0.1578559238512588	0.3750606106873243	0	0	6.207575757575758	11.459635123215191	TUBAL3
Signaling By EGFR In Cancer R-HSA-1643713	1/16	0.1578559238512588	0.3750606106873243	0	0	6.207575757575758	11.459635123215191	EGF
Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling R-HSA-9634638	1/16	0.1578559238512588	0.3750606106873243	0	0	6.207575757575758	11.459635123215191	EGF
Metabolism Of Porphyrins R-HSA-189445	1/16	0.1578559238512588	0.3750606106873243	0	0	6.207575757575758	11.459635123215191	COX10
NOTCH3 Activation And Transmission Of Signal To Nucleus R-HSA-9013507	1/16	0.1578559238512588	0.3750606106873243	0	0	6.207575757575758	11.459635123215191	EGF
Nervous System Development R-HSA-9675108	6/342	0.1599517545425045	0.3750606106873243	0	0	1.6778404344193818	3.075285281657718	FARP2;SCN9A;CSNK2A2;ERBB2;COL9A2;SPTB
Selenoamino Acid Metabolism R-HSA-2408522	2/67	0.16037440843165865	0.3750606106873243	0	0	2.8726153846153846	5.257587487696125	EPRS1;LARS1
Cell Cycle R-HSA-1640170	6/344	0.1629724260505472	0.3750606106873243	0	0	1.6677047648707568	3.0255070540714657	ANKLE2;TUBAL3;CSNK2A2;NCAPG2;TOPBP1;POLE
Transcriptional Regulation By TP53 R-HSA-3700989	4/199	0.16406712306973842	0.3750606106873243	0	0	1.9218022824959242	3.473618512865364	PDZD2;CSNK2A2;TNFRSF10C;TOPBP1
Presynaptic Phase Of Homologous DNA Pairing And Strand Exchange R-HSA-5693616	1/17	0.1668549147557509	0.3750606106873243	0	0	5.819247159090909	10.420122137277096	TOPBP1
RHOF GTPase Cycle R-HSA-9035034	1/17	0.1668549147557509	0.3750606106873243	0	0	5.819247159090909	10.420122137277096	ESYT1
RNA Polymerase III Transcription Initiation From Type 1 Promoter R-HSA-76061	1/17	0.1668549147557509	0.3750606106873243	0	0	5.819247159090909	10.420122137277096	GTF3C5
RNA Polymerase III Transcription Initiation From Type 2 Promoter R-HSA-76066	1/17	0.1668549147557509	0.3750606106873243	0	0	5.819247159090909	10.420122137277096	GTF3C5
Recognition Of DNA Damage By PCNA-containing Replication Complex R-HSA-110314	1/17	0.1668549147557509	0.3750606106873243	0	0	5.819247159090909	10.420122137277096	POLE
Condensation Of Prophase Chromosomes R-HSA-2299718	1/17	0.1668549147557509	0.3750606106873243	0	0	5.819247159090909	10.420122137277096	NCAPG2
Synthesis Of PC R-HSA-1483191	1/17	0.1668549147557509	0.3750606106873243	0	0	5.819247159090909	10.420122137277096	CSNK2A2
O-linked Glycosylation R-HSA-5173105	2/70	0.17171226453596936	0.3750606106873243	0	0	2.745378151260504	4.837178082456899	POMT1;THSD7A
DNA Double-Strand Break Repair R-HSA-5693532	2/71	0.1755209251003469	0.3750606106873243	0	0	2.705424430641822	4.707430425083008	TOPBP1;POLE
BMAL1:CLOCK,NPAS2 Activates Circadian Gene Expression R-HSA-1368108	1/18	0.17575828178606992	0.3750606106873243	0	0	5.476604278074866	9.52187407813681	HELZ2
RHO GTPases Activate NADPH Oxidases R-HSA-5668599	1/18	0.17575828178606992	0.3750606106873243	0	0	5.476604278074866	9.52187407813681	PDZD2
Class C/3 (Metabotropic Glutamate/Pheromone Receptors) R-HSA-420499	1/18	0.17575828178606992	0.3750606106873243	0	0	5.476604278074866	9.52187407813681	TAS1R2
Cooperation Of Prefoldin And TriC/CCT In Actin And Tubulin Folding R-HSA-389958	1/18	0.17575828178606992	0.3750606106873243	0	0	5.476604278074866	9.52187407813681	TUBAL3
HDR Thru Single Strand Annealing (SSA) R-HSA-5685938	1/18	0.17575828178606992	0.3750606106873243	0	0	5.476604278074866	9.52187407813681	TOPBP1
MicroRNA (miRNA) Biogenesis R-HSA-203927	1/18	0.17575828178606992	0.3750606106873243	0	0	5.476604278074866	9.52187407813681	DROSHA
Myogenesis R-HSA-525793	1/18	0.17575828178606992	0.3750606106873243	0	0	5.476604278074866	9.52187407813681	CDH15
Cell Cycle, Mitotic R-HSA-69278	5/278	0.17695135692746097	0.3750606106873243	0	0	1.717565380356078	2.974617824478839	ANKLE2;TUBAL3;CSNK2A2;NCAPG2;POLE
Death Receptor Signaling R-HSA-73887	2/72	0.17934304554548897	0.3750606106873243	0	0	2.666612244897959	4.582452749682367	TIAM2;TNFAIP3
Generic Transcription Pathway R-HSA-212436	10/671	0.18129608470799347	0.3750606106873243	0	0	1.4260737224492015	2.435197367841939	PDZD2;IL2RA;CSNK2A2;ERBB2;ZNF74;TNFRSF10C;ZNF778;ZNF613;TOPBP1;ZNF169
Activation Of Pre-Replicative Complex R-HSA-68962	1/19	0.18456703524866253	0.3750606106873243	0	0	5.172032828282828	8.739403923450237	POLE
Plasma Lipoprotein Clearance R-HSA-8964043	1/19	0.18456703524866253	0.3750606106873243	0	0	5.172032828282828	8.739403923450237	CUBN
Amino Acid Transport Across Plasma Membrane R-HSA-352230	1/19	0.18456703524866253	0.3750606106873243	0	0	5.172032828282828	8.739403923450237	SLC36A1
RNA Polymerase I Transcription Termination R-HSA-73863	1/19	0.18456703524866253	0.3750606106873243	0	0	5.172032828282828	8.739403923450237	TAF1B
RUNX1 Interacts With Co-Factors Whose Precise Effect On RUNX1 Targets Is Not Known R-HSA-8939243	1/19	0.18456703524866253	0.3750606106873243	0	0	5.172032828282828	8.739403923450237	CSNK2A2
Regulation Of TNFR1 Signaling R-HSA-5357905	1/19	0.18456703524866253	0.3750606106873243	0	0	5.172032828282828	8.739403923450237	TNFAIP3
Defective Homologous Recombination Repair (HRR) Due To BRCA2 Loss Of Function R-HSA-9701190	1/19	0.18456703524866253	0.3750606106873243	0	0	5.172032828282828	8.739403923450237	TOPBP1
EGFR Downregulation R-HSA-182971	1/19	0.18456703524866253	0.3750606106873243	0	0	5.172032828282828	8.739403923450237	EGF
Glyoxylate Metabolism And Glycine Degradation R-HSA-389661	1/19	0.18456703524866253	0.3750606106873243	0	0	5.172032828282828	8.739403923450237	LDHD
Homologous DNA Pairing And Strand Exchange R-HSA-5693579	1/19	0.18456703524866253	0.3750606106873243	0	0	5.172032828282828	8.739403923450237	TOPBP1
Mitophagy R-HSA-5205647	1/19	0.18456703524866253	0.3750606106873243	0	0	5.172032828282828	8.739403923450237	CSNK2A2
Metabolism Of Proteins R-HSA-392499	15/1087	0.18535477975962894	0.3750606106873243	0	0	1.324194997236042	2.231908900680281	MBD6;TUBAL3;ST8SIA1;CSNK2A2;POMT1;KLHL22;TNFAIP3;SPTB;MRPL21;NEU4;EPRS1;LARS1;PIGM;THSD7A;NFE2L2
CDC42 GTPase Cycle R-HSA-9013148	2/74	0.18702481640410146	0.3752460242749065	0	0	2.5922222222222224	4.345896750467125	PLEKHG1;ARHGEF25
Ovarian Tumor Domain Proteases R-HSA-5689896	1/20	0.19328217491654118	0.3752460242749065	0	0	4.899521531100478	8.05287373351929	TNFAIP3
Regulation Of IFNA/IFNB Signaling R-HSA-912694	1/20	0.19328217491654118	0.3752460242749065	0	0	4.899521531100478	8.05287373351929	STAT2
Fanconi Anemia Pathway R-HSA-6783310	1/20	0.19328217491654118	0.3752460242749065	0	0	4.899521531100478	8.05287373351929	FANCA
TNFs Bind Their Physiological Receptors R-HSA-5669034	1/20	0.19328217491654118	0.3752460242749065	0	0	4.899521531100478	8.05287373351929	TNFRSF8
Phototransduction Cascade R-HSA-2514856	1/20	0.19328217491654118	0.3752460242749065	0	0	4.899521531100478	8.05287373351929	CNGB1
Inactivation, Recovery And Regulation Of Phototransduction Cascade R-HSA-2514859	1/20	0.19328217491654118	0.3752460242749065	0	0	4.899521531100478	8.05287373351929	CNGB1
Interleukin-2 Family Signaling R-HSA-451927	1/20	0.19328217491654118	0.3752460242749065	0	0	4.899521531100478	8.05287373351929	IL2RA
NOD1/2 Signaling Pathway R-HSA-168638	1/20	0.19328217491654118	0.3752460242749065	0	0	4.899521531100478	8.05287373351929	TNFAIP3
Degradation Of Extracellular Matrix R-HSA-1474228	2/76	0.19475201245559565	0.37640411375946964	0	0	2.5218532818532817	4.125823238580748	MMP15;COL9A2
ATF4 Activates Genes In Response To Endoplasmic Reticulum Stress R-HSA-380994	1/21	0.20190469005714096	0.37835183223751195	0	0	4.654261363636364	7.446629797465017	ATF6
Phase 0 - Rapid Depolarisation R-HSA-5576892	1/21	0.20190469005714096	0.37835183223751195	0	0	4.654261363636364	7.446629797465017	SCN9A
RNA Polymerase III Transcription Initiation R-HSA-76046	1/21	0.20190469005714096	0.37835183223751195	0	0	4.654261363636364	7.446629797465017	GTF3C5
Termination Of Translesion DNA Synthesis R-HSA-5656169	1/21	0.20190469005714096	0.37835183223751195	0	0	4.654261363636364	7.446629797465017	POLE
Interleukin-20 Family Signaling R-HSA-8854691	1/21	0.20190469005714096	0.37835183223751195	0	0	4.654261363636364	7.446629797465017	STAT2
Keratan Sulfate Biosynthesis R-HSA-2022854	1/21	0.20190469005714096	0.37835183223751195	0	0	4.654261363636364	7.446629797465017	OMD
Metabolic Disorders Of Biological Oxidation Enzymes R-HSA-5579029	1/21	0.20190469005714096	0.37835183223751195	0	0	4.654261363636364	7.446629797465017	CYP27B1
Plasma Lipoprotein Remodeling R-HSA-8963899	1/22	0.21043555952782986	0.38594777087870075	0	0	4.432359307359308	6.908167967699566	APOF
Cooperation Of PDCL (PhLP1) And TRiC/CCT In G-protein Beta Folding R-HSA-6814122	1/22	0.21043555952782986	0.38594777087870075	0	0	4.432359307359308	6.908167967699566	CSNK2A2
Resolution Of Abasic Sites (AP Sites) R-HSA-73933	1/22	0.21043555952782986	0.38594777087870075	0	0	4.432359307359308	6.908167967699566	POLE
Fatty acyl-CoA Biosynthesis R-HSA-75105	1/22	0.21043555952782986	0.38594777087870075	0	0	4.432359307359308	6.908167967699566	ACSF3
Transcriptional Activation Of Mitochondrial Biogenesis R-HSA-2151201	1/22	0.21043555952782986	0.38594777087870075	0	0	4.432359307359308	6.908167967699566	HELZ2
PERK Regulates Gene Expression R-HSA-381042	1/23	0.2188757519002842	0.38981590524389453	0	0	4.230630165289257	6.427389333835664	ATF6
RNA Polymerase III Abortive And Retractive Initiation R-HSA-749476	1/23	0.2188757519002842	0.38981590524389453	0	0	4.230630165289257	6.427389333835664	GTF3C5
Dual Incision In GG-NER R-HSA-5696400	1/23	0.2188757519002842	0.38981590524389453	0	0	4.230630165289257	6.427389333835664	POLE
Signaling By Retinoic Acid R-HSA-5362517	1/23	0.2188757519002842	0.38981590524389453	0	0	4.230630165289257	6.427389333835664	LDHD
Synthesis Of Bile Acids And Bile Salts R-HSA-192105	1/23	0.2188757519002842	0.38981590524389453	0	0	4.230630165289257	6.427389333835664	OSBPL3
Transcriptional Regulation By AP-2 (TFAP2) Family Of Transcription Factors R-HSA-8864260	1/23	0.2188757519002842	0.38981590524389453	0	0	4.230630165289257	6.427389333835664	ERBB2
Interleukin-3, Interleukin-5 And GM-CSF Signaling R-HSA-512988	1/23	0.2188757519002842	0.38981590524389453	0	0	4.230630165289257	6.427389333835664	IL2RA
SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671	2/83	0.222079455164677	0.3917380129011763	0	0	2.3029276895943562	3.4652614797377495	STAT2;IL17RA
Clathrin-mediated Endocytosis R-HSA-8856828	2/84	0.22601100320387776	0.3917380129011763	0	0	2.2747038327526132	3.382874925178801	EGF;AMPH
Activation Of Gene Expression By SREBF (SREBP) R-HSA-2426168	1/24	0.22722622558072872	0.3917380129011763	0	0	4.046442687747035	5.99605587776655	HELZ2
Diseases Of DNA Repair R-HSA-9675135	1/24	0.22722622558072872	0.3917380129011763	0	0	4.046442687747035	5.99605587776655	TOPBP1
TNF Signaling R-HSA-75893	1/24	0.22722622558072872	0.3917380129011763	0	0	4.046442687747035	5.99605587776655	TNFAIP3
Translesion Synthesis By Y Family DNA Polymerases Bypasses Lesions On DNA Template R-HSA-110313	1/24	0.22722622558072872	0.3917380129011763	0	0	4.046442687747035	5.99605587776655	POLE
Intraflagellar Transport R-HSA-5620924	1/24	0.22722622558072872	0.3917380129011763	0	0	4.046442687747035	5.99605587776655	DYNC2I1
Keratan Sulfate/Keratin Metabolism R-HSA-1638074	1/24	0.22722622558072872	0.3917380129011763	0	0	4.046442687747035	5.99605587776655	OMD
Activation Of Matrix Metalloproteinases R-HSA-1592389	1/25	0.2354879289014765	0.40116718322741646	0	0	3.8776041666666665	5.607386417633251	MMP15
RHOD GTPase Cycle R-HSA-9013405	1/25	0.2354879289014765	0.40116718322741646	0	0	3.8776041666666665	5.607386417633251	ESYT1
tRNA Modification In Nucleus And Cytosol R-HSA-6782315	1/25	0.2354879289014765	0.40116718322741646	0	0	3.8776041666666665	5.607386417633251	EPRS1
Aspirin ADME R-HSA-9749641	1/26	0.2436618002355303	0.4046427438170245	0	0	3.722272727272727	5.255752608756961	UGT3A1
B-WICH Complex Positively Regulates rRNA Expression R-HSA-5250924	1/26	0.2436618002355303	0.4046427438170245	0	0	3.722272727272727	5.255752608756961	TAF1B
RNA Polymerase I Transcription Initiation R-HSA-73762	1/26	0.2436618002355303	0.4046427438170245	0	0	3.722272727272727	5.255752608756961	TAF1B
TAK1-dependent IKK And NF-kappa-B Activation R-HSA-445989	1/26	0.2436618002355303	0.4046427438170245	0	0	3.722272727272727	5.255752608756961	NLRC5
TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008	1/26	0.2436618002355303	0.4046427438170245	0	0	3.722272727272727	5.255752608756961	TNFRSF10C
NCAM1 Interactions R-HSA-419037	1/26	0.2436618002355303	0.4046427438170245	0	0	3.722272727272727	5.255752608756961	COL9A2
DNA Repair R-HSA-73894	3/160	0.24410003107291497	0.4046427438170245	0	0	1.7840983966615418	2.515894835654834	FANCA;TOPBP1;POLE
Fatty Acid Metabolism R-HSA-8978868	2/89	0.24573517850726603	0.4057925744698531	0	0	2.1433169129720855	3.0081470728165876	MUSK;ACSF3
RND2 GTPase Cycle R-HSA-9696270	1/27	0.25174876804478324	0.41333766296707997	0	0	3.57888986013986	4.936447392487748	GOLGA3
Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202	4/239	0.25222228621889103	0.41333766296707997	0	0	1.5907514450867053	2.1911718163533367	ERBB3;EGF;ERBB2;LONP1
Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643	1/28	0.25974975108701165	0.417731875815306	0	0	3.446127946127946	4.645506624759137	TNFAIP3
O-glycosylation Of TSR Domain-Containing Proteins R-HSA-5173214	1/28	0.25974975108701165	0.417731875815306	0	0	3.446127946127946	4.645506624759137	THSD7A
RNA Polymerase I Promoter Escape R-HSA-73772	1/28	0.25974975108701165	0.417731875815306	0	0	3.446127946127946	4.645506624759137	TAF1B
Defective B3GALTL Causes PpS R-HSA-5083635	1/28	0.25974975108701165	0.417731875815306	0	0	3.446127946127946	4.645506624759137	THSD7A
Inositol Phosphate Metabolism R-HSA-1483249	1/28	0.25974975108701165	0.417731875815306	0	0	3.446127946127946	4.645506624759137	IPPK
DNA Damage Bypass R-HSA-73893	1/29	0.2676656584727601	0.42413198088882204	0	0	3.3228490259740258	4.379570243024528	POLE
Degradation Of GLI1 By Proteasome R-HSA-5610780	1/29	0.2676656584727601	0.42413198088882204	0	0	3.3228490259740258	4.379570243024528	GLI1
GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2 R-HSA-9762114	1/29	0.2676656584727601	0.42413198088882204	0	0	3.3228490259740258	4.379570243024528	NFE2L2
NRAGE Signals Death Thru JNK R-HSA-193648	1/29	0.2676656584727601	0.42413198088882204	0	0	3.3228490259740258	4.379570243024528	TIAM2
RNA Polymerase II Transcription R-HSA-73857	10/742	0.26980633365677603	0.42595798463762075	0	0	1.2819443081051012	1.6794122434420995	PDZD2;IL2RA;CSNK2A2;ERBB2;ZNF74;TNFRSF10C;ZNF778;ZNF613;TOPBP1;ZNF169
RHOB GTPase Cycle R-HSA-9013026	1/30	0.27549738972619386	0.4302151267101071	0	0	3.20807210031348	4.135773167434517	ARHGEF25
Collagen Chain Trimerization R-HSA-8948216	1/30	0.27549738972619386	0.4302151267101071	0	0	3.20807210031348	4.135773167434517	COL9A2
Regulation Of Cholesterol Biosynthesis By SREBP (SREBF) R-HSA-1655829	1/30	0.27549738972619386	0.4302151267101071	0	0	3.20807210031348	4.135773167434517	HELZ2
Translation R-HSA-72766	3/173	0.2814974457377175	0.43755897795552545	0	0	1.6463488843813388	2.0869643729313005	EPRS1;LARS1;MRPL21
Complex I Biogenesis R-HSA-6799198	1/31	0.28324583491784594	0.43755897795552545	0	0	3.10094696969697	3.911658805304529	ACAD9
Diseases Associated With Glycosaminoglycan Metabolism R-HSA-3560782	1/31	0.28324583491784594	0.43755897795552545	0	0	3.10094696969697	3.911658805304529	OMD
Bile Acid And Bile Salt Metabolism R-HSA-194068	1/32	0.29091187472888475	0.4477964928862476	0	0	3.0007331378299122	3.7051099118342568	OSBPL3
Signaling By EGFR R-HSA-177929	1/33	0.29849638066902523	0.452999788973063	0	0	2.9067826704545454	3.51429289815426	EGF
G2/M DNA Damage Checkpoint R-HSA-69473	1/33	0.29849638066902523	0.452999788973063	0	0	2.9067826704545454	3.51429289815426	TOPBP1
Mitochondrial Protein Import R-HSA-1268020	1/33	0.29849638066902523	0.452999788973063	0	0	2.9067826704545454	3.51429289815426	LDHD
Neurexins And Neuroligins R-HSA-6794361	1/33	0.29849638066902523	0.452999788973063	0	0	2.9067826704545454	3.51429289815426	NRXN3
Asparagine N-linked Glycosylation R-HSA-446203	3/181	0.30477549989343833	0.45321681328864477	0	0	1.5715807826423867	1.8673206018100688	NEU4;ST8SIA1;SPTB
Positive Epigenetic Regulation Of rRNA Expression R-HSA-5250913	1/34	0.3060002150046302	0.45321681328864477	0	0	2.818526170798898	3.3376126542589644	TAF1B
RHOC GTPase Cycle R-HSA-9013106	1/34	0.3060002150046302	0.45321681328864477	0	0	2.818526170798898	3.3376126542589644	ARHGEF25
Cell-cell Junction Organization R-HSA-421270	1/34	0.3060002150046302	0.45321681328864477	0	0	2.818526170798898	3.3376126542589644	CDH15
Circadian Clock R-HSA-400253	1/34	0.3060002150046302	0.45321681328864477	0	0	2.818526170798898	3.3376126542589644	HELZ2
Selective Autophagy R-HSA-9663891	1/34	0.3060002150046302	0.45321681328864477	0	0	2.818526170798898	3.3376126542589644	CSNK2A2
Signaling By NOTCH3 R-HSA-9012852	1/34	0.3060002150046302	0.45321681328864477	0	0	2.818526170798898	3.3376126542589644	EGF
Cytochrome P450 - Arranged By Substrate Type R-HSA-211897	1/35	0.31342423096656363	0.4610438346299963	0	0	2.735461229946524	3.173675651334016	CYP27B1
tRNA Processing In Nucleus R-HSA-6784531	1/35	0.31342423096656363	0.4610438346299963	0	0	2.735461229946524	3.173675651334016	TSEN2
Base Excision Repair R-HSA-73884	1/36	0.3207692727868707	0.46549345646848905	0	0	2.657142857142857	3.021259620898141	POLE
RNA Polymerase I Promoter Clearance R-HSA-73854	1/36	0.3207692727868707	0.46549345646848905	0	0	2.657142857142857	3.021259620898141	TAF1B
RNA Polymerase I Transcription R-HSA-73864	1/36	0.3207692727868707	0.46549345646848905	0	0	2.657142857142857	3.021259620898141	TAF1B
NoRC Negatively Regulates rRNA Expression R-HSA-427413	1/36	0.3207692727868707	0.46549345646848905	0	0	2.657142857142857	3.021259620898141	TAF1B
Post-translational Protein Modification R-HSA-597592	10/784	0.3276643367956339	0.4728548221248596	0	0	1.2091321233501988	1.349107978329516	NEU4;MBD6;ST8SIA1;POMT1;KLHL22;TNFAIP3;PIGM;THSD7A;SPTB;NFE2L2
Negative Epigenetic Regulation Of rRNA Expression R-HSA-5250941	1/37	0.32803617590564504	0.4728548221248596	0	0	2.583175505050505	2.879288489044239	TAF1B
Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998	1/38	0.3352257668225801	0.47683929208096376	0	0	2.513206388206388	2.7468115441008094	TIAM2
Regulation Of PTEN Stability And Activity R-HSA-8948751	1/38	0.3352257668225801	0.47683929208096376	0	0	2.513206388206388	2.7468115441008094	CSNK2A2
Signaling By PDGF R-HSA-186797	1/38	0.3352257668225801	0.47683929208096376	0	0	2.513206388206388	2.7468115441008094	COL9A2
Gap-filling DNA Repair Synthesis And Ligation In TC-NER R-HSA-6782210	1/38	0.3352257668225801	0.47683929208096376	0	0	2.513206388206388	2.7468115441008094	POLE
Mitotic Anaphase R-HSA-68882	2/112	0.33640700376662797	0.47694545599808114	0	0	1.6927792207792207	1.844170444275803	ANKLE2;TUBAL3
Mitotic Metaphase And Anaphase R-HSA-2555396	2/113	0.3402998228581763	0.47852909463313203	0	0	1.6774259974259975	1.8081448162682943	ANKLE2;TUBAL3
Processing Of DNA Double-Strand Break Ends R-HSA-5693607	1/39	0.34233886343384956	0.47852909463313203	0	0	2.44691985645933	2.6229860262788978	TOPBP1
Dual Incision In TC-NER R-HSA-6782135	1/39	0.34233886343384956	0.47852909463313203	0	0	2.44691985645933	2.6229860262788978	POLE
Integrin Cell Surface Interactions R-HSA-216083	1/39	0.34233886343384956	0.47852909463313203	0	0	2.44691985645933	2.6229860262788978	COL9A2
Biological Oxidations R-HSA-211859	2/114	0.3441856597129256	0.47852909463313203	0	0	1.66234693877551	1.7730161215091231	CYP27B1;UGT3A1
Transcriptional Regulation By RUNX1 R-HSA-8878171	2/114	0.3441856597129256	0.47852909463313203	0	0	1.66234693877551	1.7730161215091231	IL2RA;CSNK2A2
Extracellular Matrix Organization R-HSA-1474244	3/195	0.3456590585656051	0.4790323287516906	0	0	1.4557291666666667	1.5464245432436647	MUSK;MMP15;COL9A2
HCMV Late Events R-HSA-9610379	1/40	0.34937627509502206	0.4815326190782202	0	0	2.384032634032634	2.5070625106111604	CHMP1A
Developmental Biology R-HSA-1266738	8/624	0.34969770248603926	0.4815326190782202	0	0	1.2131714439406747	1.2746625003166265	HELZ2;FARP2;SCN9A;CSNK2A2;ERBB2;COL9A2;CDH15;SPTB
G Alpha (12/13) Signaling Events R-HSA-416482	1/42	0.36322723818962793	0.4954143660118026	0	0	2.2674611973392462	2.296318359828501	TIAM2
HCMV Early Events R-HSA-9609690	1/42	0.36322723818962793	0.4954143660118026	0	0	2.2674611973392462	2.296318359828501	USH2A
Interleukin-17 Signaling R-HSA-448424	1/42	0.36322723818962793	0.4954143660118026	0	0	2.2674611973392462	2.296318359828501	IL17RA
Infectious Disease R-HSA-5663205	7/548	0.36906232820416784	0.499963196668324	0	0	1.2072849842339894	1.2034092832262353	IFNGR1;STAT2;CHMP1A;PDCD1;USH2A;NFE2L2;IL17RA
Assembly Of Collagen Fibrils And Other Multimeric Structures R-HSA-2022090	1/43	0.3700423659795716	0.499963196668324	0	0	2.2133387445887447	2.2003636598496463	COL9A2
Mitochondrial Biogenesis R-HSA-1592230	1/43	0.3700423659795716	0.499963196668324	0	0	2.2133387445887447	2.2003636598496463	HELZ2
Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814	1/44	0.37678496166068487	0.5074822452367349	0	0	2.1617336152219875	2.110026347394458	COL9A2
Extra-nuclear Estrogen Signaling R-HSA-9009391	1/45	0.38345579290915943	0.509436278423209	0	0	2.112474173553719	2.0248718501188585	EGF
Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827	1/45	0.38345579290915943	0.509436278423209	0	0	2.112474173553719	2.0248718501188585	POLE
SARS-CoV-2-host Interactions R-HSA-9705683	2/125	0.3863898698403408	0.509436278423209	0	0	1.5126596980255518	1.4384008037500389	STAT2;IL17RA
Costimulation By CD28 Family R-HSA-388841	1/46	0.39005561921034565	0.509436278423209	0	0	2.0654040404040406	1.9445075494945954	PDCD1
Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399	1/46	0.39005561921034565	0.509436278423209	0	0	2.0654040404040406	1.9445075494945954	POLE
Hedgehog On State R-HSA-5632684	1/46	0.39005561921034565	0.509436278423209	0	0	2.0654040404040406	1.9445075494945954	GLI1
ISG15 Antiviral Mechanism R-HSA-1169408	1/46	0.39005561921034565	0.509436278423209	0	0	2.0654040404040406	1.9445075494945954	PDZD2
UCH Proteinases R-HSA-5689603	1/46	0.39005561921034565	0.509436278423209	0	0	2.0654040404040406	1.9445075494945954	MBD6
Mitochondrial Translation Initiation R-HSA-5368286	1/46	0.39005561921034565	0.509436278423209	0	0	2.0654040404040406	1.9445075494945954	MRPL21
Nuclear Events Mediated By NFE2L2 R-HSA-9759194	1/46	0.39005561921034565	0.509436278423209	0	0	2.0654040404040406	1.9445075494945954	NFE2L2
Deubiquitination R-HSA-5688426	2/127	0.39394169270734	0.5117611311366752	0	0	1.4882742857142857	1.3864054361145128	MBD6;TNFAIP3
COPI-mediated Anterograde Transport R-HSA-6807878	1/47	0.3965851921105557	0.5117611311366752	0	0	2.020380434782609	1.8685779399655713	SPTB
Mitochondrial Translation Elongation R-HSA-5389840	1/47	0.3965851921105557	0.5117611311366752	0	0	2.020380434782609	1.8685779399655713	MRPL21
Mitochondrial Translation Termination R-HSA-5419276	1/47	0.3965851921105557	0.5117611311366752	0	0	2.020380434782609	1.8685779399655713	MRPL21
Signaling By Receptor Tyrosine Kinases R-HSA-9006934	4/301	0.4011099075707281	0.5154673738005766	0	0	1.253848698935404	1.1454156195930971	ERBB3;EGF;ERBB2;COL9A2
Antimicrobial Peptides R-HSA-6803157	1/48	0.403045255152655	0.5154673738005766	0	0	1.9772727272727273	1.79676043654115	GNLY
