Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
SIRT1 Negatively Regulates rRNA Expression	1/14	0.1395669751853497	0.37980521116013194	0	0	7.163461538461538	14.106364996538513	TAF1B
Formation of the Ureteric Bud	1/14	0.1395669751853497	0.37980521116013194	0	0	7.163461538461538	14.106364996538513	HOXC11
Formation of Tubulin Folding Intermediates by CCT TriC	1/14	0.1395669751853497	0.37980521116013194	0	0	7.163461538461538	14.106364996538513	TUBAL3
Gap-filling DNA Repair Synthesis and Ligation in GG-NER	1/14	0.1395669751853497	0.37980521116013194	0	0	7.163461538461538	14.106364996538513	POLE
Synthesis of Very Long-Chain Fatty acyl-CoAs	1/14	0.1395669751853497	0.37980521116013194	0	0	7.163461538461538	14.106364996538513	ACSF3
VxPx Cargo-Targeting to Cilium	1/14	0.1395669751853497	0.37980521116013194	0	0	7.163461538461538	14.106364996538513	CNGB1
Asparagine N-linked Glycosylation	4/189	0.14407366467605986	0.3849193626241452	0	0	2.026933291673176	3.9270424820146594	NEU4;TUBAL3;ST8SIA1;SPTB
Sphingolipid Metabolism	2/63	0.14549159619870752	0.3849193626241452	0	0	3.0617330210772833	5.901909708964178	NEU4;B4GALNT1
Cardiogenesis	1/15	0.14876028797899496	0.3849193626241452	0	0	6.65137987012987	12.673666073391052	MYOCD
Estrogen-dependent Nuclear Events Downstream of ESR-membrane Signaling	1/15	0.14876028797899496	0.3849193626241452	0	0	6.65137987012987	12.673666073391052	EGF
Glucuronidation	1/15	0.14876028797899496	0.3849193626241452	0	0	6.65137987012987	12.673666073391052	UGT3A1
TNFR1-induced Proapoptotic Signaling	1/15	0.14876028797899496	0.3849193626241452	0	0	6.65137987012987	12.673666073391052	TNFAIP3
Infectious Disease	9/565	0.15133619636598689	0.3849193626241452	0	0	1.5268820657759508	2.8831372763140157	MYO1C;TUBAL3;IFNGR1;STAT2;CSNK2A2;CHMP1A;PDCD1;NFE2L2;IL17RA
Aerobic Respiration and Respiratory Electron Transport	3/126	0.1519643929848893	0.3849193626241452	0	0	2.2820297168488928	4.2995928242132715	NNT;ACAD9;D2HGDH
tRNA Processing	2/65	0.15289689086391425	0.3849193626241452	0	0	2.964172335600907	5.566690452854461	EPRS1;TSEN2
NFE2L2 Regulating Anti-Oxidant Detoxification Enzymes	1/16	0.1578559238512588	0.3849193626241452	0	0	6.207575757575758	11.459635123215191	NFE2L2
NOTCH3 Activation and Transmission of Signal to the Nucleus	1/16	0.1578559238512588	0.3849193626241452	0	0	6.207575757575758	11.459635123215191	EGF
BMAL1 CLOCK,NPAS2 Activates Circadian Gene Expression	1/16	0.1578559238512588	0.3849193626241452	0	0	6.207575757575758	11.459635123215191	HELZ2
Citric Acid Cycle (TCA Cycle)	1/16	0.1578559238512588	0.3849193626241452	0	0	6.207575757575758	11.459635123215191	NNT
Condensation of Prophase Chromosomes	1/16	0.1578559238512588	0.3849193626241452	0	0	6.207575757575758	11.459635123215191	NCAPG2
Recognition of DNA Damage by PCNA-containing Replication Complex	1/16	0.1578559238512588	0.3849193626241452	0	0	6.207575757575758	11.459635123215191	POLE
Sealing of the Nuclear Envelope (NE) by ESCRT-III	1/16	0.1578559238512588	0.3849193626241452	0	0	6.207575757575758	11.459635123215191	TUBAL3
Glycosphingolipid Biosynthesis	1/16	0.1578559238512588	0.3849193626241452	0	0	6.207575757575758	11.459635123215191	B4GALNT1
Sulfur Amino Acid Metabolism	1/16	0.1578559238512588	0.3849193626241452	0	0	6.207575757575758	11.459635123215191	BHMT
Synthesis of PC	1/16	0.1578559238512588	0.3849193626241452	0	0	6.207575757575758	11.459635123215191	CSNK2A2
Impaired BRCA2 Binding to RAD51	1/16	0.1578559238512588	0.3849193626241452	0	0	6.207575757575758	11.459635123215191	TOPBP1
Metabolism of Porphyrins	1/16	0.1578559238512588	0.3849193626241452	0	0	6.207575757575758	11.459635123215191	COX10
Cell Cycle	6/341	0.15845074164246942	0.3849193626241452	0	0	1.6829536527886881	3.1005248891112953	ANKLE2;TUBAL3;CSNK2A2;NCAPG2;TOPBP1;POLE
PD-1 Signaling	1/17	0.1668549147557509	0.38972300638936513	0	0	5.819247159090909	10.420122137277096	PDCD1
Cooperation of Prefoldin and TriC CCT in Actin and Tubulin Folding	1/17	0.1668549147557509	0.38972300638936513	0	0	5.819247159090909	10.420122137277096	TUBAL3
RHOF GTPase Cycle	1/17	0.1668549147557509	0.38972300638936513	0	0	5.819247159090909	10.420122137277096	ESYT1
Signaling by EGFR in Cancer	1/17	0.1668549147557509	0.38972300638936513	0	0	5.819247159090909	10.420122137277096	EGF
Cell Cycle, Mitotic	5/274	0.16986994930696306	0.38972300638936513	0	0	1.7435376502118094	3.0908077923156054	ANKLE2;TUBAL3;CSNK2A2;NCAPG2;POLE
Cellular Responses to Stress	7/426	0.17159939426544124	0.38972300638936513	0	0	1.5707988207216061	2.7686784118242858	HELZ2;TUBAL3;EGF;CSNK2A2;LONP1;ATF6;NFE2L2
Selenoamino Acid Metabolism	2/70	0.17171226453596936	0.38972300638936513	0	0	2.745378151260504	4.837178082456899	EPRS1;LARS1
Presynaptic Phase of Homologous DNA Pairing and Strand Exchange	1/18	0.17575828178606992	0.38972300638936513	0	0	5.476604278074866	9.52187407813681	TOPBP1
Class C 3 (Metabotropic Glutamate Pheromone Receptors)	1/18	0.17575828178606992	0.38972300638936513	0	0	5.476604278074866	9.52187407813681	TAS1R2
RNA Polymerase III Transcription Initiation From Type 1 Promoter	1/18	0.17575828178606992	0.38972300638936513	0	0	5.476604278074866	9.52187407813681	GTF3C5
RNA Polymerase III Transcription Initiation From Type 2 Promoter	1/18	0.17575828178606992	0.38972300638936513	0	0	5.476604278074866	9.52187407813681	GTF3C5
Glycosphingolipid Catabolism	1/18	0.17575828178606992	0.38972300638936513	0	0	5.476604278074866	9.52187407813681	NEU4
TNFR1-induced NF-kappa-B Signaling Pathway	1/18	0.17575828178606992	0.38972300638936513	0	0	5.476604278074866	9.52187407813681	TNFAIP3
MicroRNA (miRNA) Biogenesis	1/18	0.17575828178606992	0.38972300638936513	0	0	5.476604278074866	9.52187407813681	DROSHA
DNA Double-Strand Break Repair	2/72	0.17934304554548897	0.38972300638936513	0	0	2.666612244897959	4.582452749682367	TOPBP1;POLE
Macroautophagy	2/73	0.1831779100391277	0.38972300638936513	0	0	2.6288933601609656	4.462013897680183	TUBAL3;CSNK2A2
Metabolism of Proteins	16/1170	0.18451476211416099	0.38972300638936513	0	0	1.313196335726665	2.2193356973555765	MBD6;TUBAL3;ST8SIA1;CSNK2A2;POMT1;KLHL22;TNFAIP3;SPTB;MRPL21;NEU4;EPRS1;LARS1;LONP1;PIGM;THSD7A;NFE2L2
Myogenesis	1/19	0.18456703524866253	0.38972300638936513	0	0	5.172032828282828	8.739403923450237	CDH15
Aggrephagy	1/19	0.18456703524866253	0.38972300638936513	0	0	5.172032828282828	8.739403923450237	TUBAL3
Amino Acid Transport Across the Plasma Membrane	1/19	0.18456703524866253	0.38972300638936513	0	0	5.172032828282828	8.739403923450237	SLC36A1
EGFR Downregulation	1/19	0.18456703524866253	0.38972300638936513	0	0	5.172032828282828	8.739403923450237	EGF
HDR Through Single Strand Annealing (SSA)	1/19	0.18456703524866253	0.38972300638936513	0	0	5.172032828282828	8.739403923450237	TOPBP1
Membrane Trafficking	6/359	0.1863878848638405	0.38972300638936513	0	0	1.5953481437304309	2.680065827349338	DENND1C;MYO1C;TUBAL3;EGF;AMPH;SPTB
O-linked Glycosylation	2/74	0.18702481640410146	0.38972300638936513	0	0	2.5922222222222224	4.345896750467125	POMT1;THSD7A
Activation of the Pre-Replicative Complex	1/20	0.19328217491654118	0.38972300638936513	0	0	4.899521531100478	8.05287373351929	POLE
Ovarian Tumor Domain Proteases	1/20	0.19328217491654118	0.38972300638936513	0	0	4.899521531100478	8.05287373351929	TNFAIP3
RNA Polymerase I Transcription Termination	1/20	0.19328217491654118	0.38972300638936513	0	0	4.899521531100478	8.05287373351929	TAF1B
RUNX1 Interacts With Co-Factors Whose Precise Effect on RUNX1 Targets Is Not Known	1/20	0.19328217491654118	0.38972300638936513	0	0	4.899521531100478	8.05287373351929	CSNK2A2
Defective Homologous Recombination Repair (HRR) Due to BRCA2 Loss of Function	1/20	0.19328217491654118	0.38972300638936513	0	0	4.899521531100478	8.05287373351929	TOPBP1
Regulation of IFNA IFNB Signaling	1/20	0.19328217491654118	0.38972300638936513	0	0	4.899521531100478	8.05287373351929	STAT2
Diseases of DNA Double-Strand Break Repair	1/20	0.19328217491654118	0.38972300638936513	0	0	4.899521531100478	8.05287373351929	TOPBP1
Homologous DNA Pairing and Strand Exchange	1/20	0.19328217491654118	0.38972300638936513	0	0	4.899521531100478	8.05287373351929	TOPBP1
Inactivation, Recovery and Regulation of the Phototransduction Cascade	1/20	0.19328217491654118	0.38972300638936513	0	0	4.899521531100478	8.05287373351929	CNGB1
TNFs Bind Their Physiological Receptors	1/20	0.19328217491654118	0.38972300638936513	0	0	4.899521531100478	8.05287373351929	TNFRSF8
The Phototransduction Cascade	1/20	0.19328217491654118	0.38972300638936513	0	0	4.899521531100478	8.05287373351929	CNGB1
Metabolic Disorders of Biological Oxidation Enzymes	1/20	0.19328217491654118	0.38972300638936513	0	0	4.899521531100478	8.05287373351929	CYP27B1
PPARA Activates Gene Expression	2/77	0.19863096381480444	0.38972300638936513	0	0	2.4880761904761903	4.0214940403145265	TIAM2;HELZ2
CDC42 GTPase Cycle	2/77	0.19863096381480444	0.38972300638936513	0	0	2.4880761904761903	4.0214940403145265	PLEKHG1;ARHGEF25
RHOA GTPase Cycle	2/77	0.19863096381480444	0.38972300638936513	0	0	2.4880761904761903	4.0214940403145265	NET1;ARHGEF25
Regulation of Lipid Metabolism by PPARalpha	2/77	0.19863096381480444	0.38972300638936513	0	0	2.4880761904761903	4.0214940403145265	TIAM2;HELZ2
Respiratory Syncytial Virus Infection Pathway	2/77	0.19863096381480444	0.38972300638936513	0	0	2.4880761904761903	4.0214940403145265	STAT2;CSNK2A2
ATF4 Activates Genes in Response to Endoplasmic Reticulum Stress	1/21	0.20190469005714096	0.38972300638936513	0	0	4.654261363636364	7.446629797465017	ATF6
NOD1 2 Signaling Pathway	1/21	0.20190469005714096	0.38972300638936513	0	0	4.654261363636364	7.446629797465017	TNFAIP3
Phase 0 - Rapid Depolarisation	1/21	0.20190469005714096	0.38972300638936513	0	0	4.654261363636364	7.446629797465017	SCN9A
Plasma Lipoprotein Clearance	1/21	0.20190469005714096	0.38972300638936513	0	0	4.654261363636364	7.446629797465017	CUBN
Cooperation of PDCL (PhLP1) and TRiC CCT in G-protein Beta Folding	1/21	0.20190469005714096	0.38972300638936513	0	0	4.654261363636364	7.446629797465017	CSNK2A2
Resolution of Abasic Sites (AP Sites)	1/21	0.20190469005714096	0.38972300638936513	0	0	4.654261363636364	7.446629797465017	POLE
Fanconi Anemia Pathway	1/21	0.20190469005714096	0.38972300638936513	0	0	4.654261363636364	7.446629797465017	FANCA
Gap Junction Assembly	1/21	0.20190469005714096	0.38972300638936513	0	0	4.654261363636364	7.446629797465017	TUBAL3
Interleukin-2 Family Signaling	1/21	0.20190469005714096	0.38972300638936513	0	0	4.654261363636364	7.446629797465017	IL2RA
Interleukin-20 Family Signaling	1/21	0.20190469005714096	0.38972300638936513	0	0	4.654261363636364	7.446629797465017	STAT2
Termination of Translesion DNA Synthesis	1/21	0.20190469005714096	0.38972300638936513	0	0	4.654261363636364	7.446629797465017	POLE
Keratan Sulfate Biosynthesis	1/21	0.20190469005714096	0.38972300638936513	0	0	4.654261363636364	7.446629797465017	OMD
Plasma Lipoprotein Remodeling	1/22	0.21043555952782986	0.39846733325041545	0	0	4.432359307359308	6.908167967699566	APOF
RNA Polymerase III Transcription Initiation	1/22	0.21043555952782986	0.39846733325041545	0	0	4.432359307359308	6.908167967699566	GTF3C5
Dual Incision in GG-NER	1/22	0.21043555952782986	0.39846733325041545	0	0	4.432359307359308	6.908167967699566	POLE
Transcriptional Activation of Mitochondrial Biogenesis	1/22	0.21043555952782986	0.39846733325041545	0	0	4.432359307359308	6.908167967699566	HELZ2
Transcriptional Regulation by the AP-2 (TFAP2) Family of Transcription Factors	1/22	0.21043555952782986	0.39846733325041545	0	0	4.432359307359308	6.908167967699566	ERBB2
Autophagy	2/81	0.2142341052399502	0.4012718451744784	0	0	2.361518987341772	3.6383590351143744	TUBAL3;CSNK2A2
PERK Regulates Gene Expression	1/23	0.2188757519002842	0.4012718451744784	0	0	4.230630165289257	6.427389333835664	ATF6
Degradation of GLI1 by the Proteasome	1/23	0.2188757519002842	0.4012718451744784	0	0	4.230630165289257	6.427389333835664	GLI1
Recycling Pathway of L1	1/23	0.2188757519002842	0.4012718451744784	0	0	4.230630165289257	6.427389333835664	TUBAL3
Evasion by RSV of Host Interferon Responses	1/23	0.2188757519002842	0.4012718451744784	0	0	4.230630165289257	6.427389333835664	STAT2
Fatty acyl-CoA Biosynthesis	1/23	0.2188757519002842	0.4012718451744784	0	0	4.230630165289257	6.427389333835664	ACSF3
Synthesis of Bile Acids and Bile Salts	1/23	0.2188757519002842	0.4012718451744784	0	0	4.230630165289257	6.427389333835664	OSBPL3
Translesion Synthesis by Y Family DNA Polymerases Bypasses Lesions on DNA Template	1/23	0.2188757519002842	0.4012718451744784	0	0	4.230630165289257	6.427389333835664	POLE
GPCR Downstream Signalling	6/379	0.2195040537574333	0.4012718451744784	0	0	1.5079253092516816	2.2865946844704093	TIAM2;NET1;ARHGEF25;TAAR2;TAS1R2;RGS12
Regulation of TP53 Activity	2/84	0.22601100320387776	0.4012718451744784	0	0	2.2747038327526132	3.382874925178801	CSNK2A2;TOPBP1
SARS-CoV-2 Activates Modulates Innate and Adaptive Immune Responses	2/84	0.22601100320387776	0.4012718451744784	0	0	2.2747038327526132	3.382874925178801	STAT2;IL17RA
Mitophagy	1/24	0.22722622558072872	0.4012718451744784	0	0	4.046442687747035	5.99605587776655	CSNK2A2
tRNA Modification in the Nucleus and Cytosol	1/24	0.22722622558072872	0.4012718451744784	0	0	4.046442687747035	5.99605587776655	EPRS1
Activation of Gene Expression by SREBF (SREBP)	1/24	0.22722622558072872	0.4012718451744784	0	0	4.046442687747035	5.99605587776655	HELZ2
Assembly and Cell Surface Presentation of NMDA Receptors	1/24	0.22722622558072872	0.4012718451744784	0	0	4.046442687747035	5.99605587776655	TUBAL3
RNA Polymerase III Abortive And Retractive Initiation	1/24	0.22722622558072872	0.4012718451744784	0	0	4.046442687747035	5.99605587776655	GTF3C5
RNA Polymerase III Transcription	1/24	0.22722622558072872	0.4012718451744784	0	0	4.046442687747035	5.99605587776655	GTF3C5
GSK3B and BTRC CUL1-mediated-degradation of NFE2L2	1/24	0.22722622558072872	0.4012718451744784	0	0	4.046442687747035	5.99605587776655	NFE2L2
TAK1-dependent IKK and NF-kappa-B Activation	1/24	0.22722622558072872	0.4012718451744784	0	0	4.046442687747035	5.99605587776655	NLRC5
Clathrin-mediated Endocytosis	2/86	0.23388901650057528	0.4100454146606129	0	0	2.2202721088435373	3.225852362667653	EGF;AMPH
Activation of Matrix Metalloproteinases	1/25	0.2354879289014765	0.4100454146606129	0	0	3.8776041666666665	5.607386417633251	MMP15
Diseases of DNA Repair	1/25	0.2354879289014765	0.4100454146606129	0	0	3.8776041666666665	5.607386417633251	TOPBP1
Keratan Sulfate Keratin Metabolism	1/25	0.2354879289014765	0.4100454146606129	0	0	3.8776041666666665	5.607386417633251	OMD
Vesicle-mediated Transport	6/390	0.2385181911246384	0.4138747706622645	0	0	1.4637244152046784	2.0979704002486477	DENND1C;MYO1C;TUBAL3;EGF;AMPH;SPTB
Aspirin ADME	1/26	0.2436618002355303	0.4169882354546188	0	0	3.722272727272727	5.255752608756961	UGT3A1
Carboxyterminal Post-Translational Modifications of Tubulin	1/26	0.2436618002355303	0.4169882354546188	0	0	3.722272727272727	5.255752608756961	TUBAL3
RHOD GTPase Cycle	1/26	0.2436618002355303	0.4169882354546188	0	0	3.722272727272727	5.255752608756961	ESYT1
Interleukin-3, Interleukin-5 and GM-CSF Signaling	1/26	0.2436618002355303	0.4169882354546188	0	0	3.722272727272727	5.255752608756961	IL2RA
ER to Golgi Anterograde Transport	2/89	0.24573517850726603	0.41766593480074565	0	0	2.1433169129720855	3.0081470728165876	TUBAL3;SPTB
MITF-M-regulated Melanocyte Development	2/89	0.24573517850726603	0.41766593480074565	0	0	2.1433169129720855	3.0081470728165876	EPRS1;LARS1
DNA Repair	3/162	0.24980480360071897	0.41930062370000687	0	0	1.7614400346996313	2.4432502317538054	FANCA;TOPBP1;POLE
RNA Polymerase I Transcription Initiation	1/27	0.25174876804478324	0.41930062370000687	0	0	3.57888986013986	4.936447392487748	TAF1B
RND2 GTPase Cycle	1/27	0.25174876804478324	0.41930062370000687	0	0	3.57888986013986	4.936447392487748	GOLGA3
Regulation of TNFR1 Signaling	1/27	0.25174876804478324	0.41930062370000687	0	0	3.57888986013986	4.936447392487748	TNFAIP3
Gap Junction Trafficking	1/27	0.25174876804478324	0.41930062370000687	0	0	3.57888986013986	4.936447392487748	TUBAL3
TP53 Regulates Transcription of Cell Death Genes	1/27	0.25174876804478324	0.41930062370000687	0	0	3.57888986013986	4.936447392487748	TNFRSF10C
Amine Ligand-Binding Receptors	1/28	0.25974975108701165	0.42691543247964286	0	0	3.446127946127946	4.645506624759137	TAAR2
RNA Polymerase I Promoter Escape	1/28	0.25974975108701165	0.42691543247964286	0	0	3.446127946127946	4.645506624759137	TAF1B
DNA Damage Bypass	1/28	0.25974975108701165	0.42691543247964286	0	0	3.446127946127946	4.645506624759137	POLE
Inositol Phosphate Metabolism	1/28	0.25974975108701165	0.42691543247964286	0	0	3.446127946127946	4.645506624759137	IPPK
Post-translational Protein Modification	11/820	0.2607450740226594	0.42714160152396174	0	0	1.2773020388103713	1.716964826355918	NEU4;MBD6;TUBAL3;ST8SIA1;POMT1;KLHL22;TNFAIP3;PIGM;THSD7A;SPTB;NFE2L2
Cellular Responses to Stimuli	7/488	0.2665741238421874	0.4313834884124094	0	0	1.3630182218417513	1.8020503926525575	HELZ2;TUBAL3;EGF;CSNK2A2;LONP1;ATF6;NFE2L2
O-glycosylation of TSR Domain-Containing Proteins	1/29	0.2676656584727601	0.4313834884124094	0	0	3.3228490259740258	4.379570243024528	THSD7A
Defective B3GALTL Causes PpS	1/29	0.2676656584727601	0.4313834884124094	0	0	3.3228490259740258	4.379570243024528	THSD7A
Gap Junction Trafficking and Regulation	1/29	0.2676656584727601	0.4313834884124094	0	0	3.3228490259740258	4.379570243024528	TUBAL3
Kidney Development	1/29	0.2676656584727601	0.4313834884124094	0	0	3.3228490259740258	4.379570243024528	HOXC11
Degradation of the Extracellular Matrix	2/95	0.2694817997228824	0.43290947181288847	0	0	2.0043010752688173	2.6281486527946996	MMP15;COL9A2
Nucleotide-binding Domain, Leucine Rich Repeat Containing Receptor (NLR) Signaling Pathways	1/30	0.27549738972619386	0.4355482542337922	0	0	3.20807210031348	4.135773167434517	TNFAIP3
Collagen Chain Trimerization	1/30	0.27549738972619386	0.4355482542337922	0	0	3.20807210031348	4.135773167434517	COL9A2
Regulation of Cholesterol Biosynthesis by SREBP (SREBF)	1/30	0.27549738972619386	0.4355482542337922	0	0	3.20807210031348	4.135773167434517	HELZ2
Sensory Processing of Sound by Outer Hair Cells of the Cochlea	1/30	0.27549738972619386	0.4355482542337922	0	0	3.20807210031348	4.135773167434517	MYO1C
HSP90 Chaperone Cycle for Steroid Hormone Receptors (SHR) in the Presence of Ligand	1/30	0.27549738972619386	0.4355482542337922	0	0	3.20807210031348	4.135773167434517	TUBAL3
NCAM1 Interactions	1/31	0.28324583491784594	0.4408013305908977	0	0	3.10094696969697	3.911658805304529	COL9A2
COPI-independent Golgi-to-ER Retrograde Traffic	1/31	0.28324583491784594	0.4408013305908977	0	0	3.10094696969697	3.911658805304529	TUBAL3
Diseases Associated With Glycosaminoglycan Metabolism	1/31	0.28324583491784594	0.4408013305908977	0	0	3.10094696969697	3.911658805304529	OMD
Regulation of Endogenous Retroelements by KRAB-ZFP Proteins	1/31	0.28324583491784594	0.4408013305908977	0	0	3.10094696969697	3.911658805304529	ZNF778
Kinesins	1/31	0.28324583491784594	0.4408013305908977	0	0	3.10094696969697	3.911658805304529	TUBAL3
Bile Acid and Bile Salt Metabolism	1/32	0.29091187472888475	0.4443991215183577	0	0	3.0007331378299122	3.7051099118342568	OSBPL3
Circadian Clock	1/32	0.29091187472888475	0.4443991215183577	0	0	3.0007331378299122	3.7051099118342568	HELZ2
Regulation of PTEN Stability and Activity	1/32	0.29091187472888475	0.4443991215183577	0	0	3.0007331378299122	3.7051099118342568	CSNK2A2
G2 M DNA Damage Checkpoint	1/32	0.29091187472888475	0.4443991215183577	0	0	3.0007331378299122	3.7051099118342568	TOPBP1
TNF Signaling	1/32	0.29091187472888475	0.4443991215183577	0	0	3.0007331378299122	3.7051099118342568	TNFAIP3
Intraflagellar Transport	1/32	0.29091187472888475	0.4443991215183577	0	0	3.0007331378299122	3.7051099118342568	DYNC2I1
Signaling by GPCR	6/420	0.29263834401057787	0.44566940463996263	0	0	1.3551148402406983	1.6651891732439938	TIAM2;NET1;ARHGEF25;TAAR2;TAS1R2;RGS12
Generic Transcription Pathway	9/675	0.2952655317392514	0.4482994963602049	0	0	1.2658462033462032	1.5441807449045704	IL2RA;CSNK2A2;ERBB2;ZNF74;TNFRSF10C;ZNF778;ZNF613;TOPBP1;ZNF169
Neurexins and Neuroligins	1/33	0.29849638066902523	0.4504581744641653	0	0	2.9067826704545454	3.51429289815426	NRXN3
Signaling by NOTCH3	1/33	0.29849638066902523	0.4504581744641653	0	0	2.9067826704545454	3.51429289815426	EGF
Mitotic Prometaphase	2/103	0.30110951690103455	0.4527889012916547	0	0	1.8446393210749645	2.214085965903307	TUBAL3;CSNK2A2
Translation	3/180	0.3018592675277698	0.4527889012916547	0	0	1.5805571790375998	1.8931824933331098	EPRS1;LARS1;MRPL21
Base Excision Repair	1/34	0.3060002150046302	0.4548898718576294	0	0	2.818526170798898	3.3376126542589644	POLE
Cytochrome P450 - Arranged by Substrate Type	1/34	0.3060002150046302	0.4548898718576294	0	0	2.818526170798898	3.3376126542589644	CYP27B1
HCMV Late Events	1/34	0.3060002150046302	0.4548898718576294	0	0	2.818526170798898	3.3376126542589644	CHMP1A
Signaling by Interleukins	4/263	0.309164062108971	0.4577280557810812	0	0	1.4412033833999152	1.6918044361687985	STAT2;IL2RA;NLRC5;IL17RA
Adherens Junctions Interactions	1/35	0.31342423096656363	0.4577280557810812	0	0	2.735461229946524	3.173675651334016	CDH15
Complex I Biogenesis	1/35	0.31342423096656363	0.4577280557810812	0	0	2.735461229946524	3.173675651334016	ACAD9
RHOC GTPase Cycle	1/35	0.31342423096656363	0.4577280557810812	0	0	2.735461229946524	3.173675651334016	ARHGEF25
Sensory Processing of Sound by Inner Hair Cells of the Cochlea	1/35	0.31342423096656363	0.4577280557810812	0	0	2.735461229946524	3.173675651334016	MYO1C
The Role of GTSE1 in G2 M Progression After G2 Checkpoint	1/35	0.31342423096656363	0.4577280557810812	0	0	2.735461229946524	3.173675651334016	TUBAL3
Transcriptional Regulation by RUNX1	2/107	0.31684896066143087	0.4613765567526099	0	0	1.7739319727891156	2.038833382303861	IL2RA;CSNK2A2
Signaling by EGFR	1/36	0.3207692727868707	0.4630274541082519	0	0	2.657142857142857	3.021259620898141	EGF
Gap-filling DNA Repair Synthesis and Ligation in TC-NER	1/36	0.3207692727868707	0.4630274541082519	0	0	2.657142857142857	3.021259620898141	POLE
Mitotic Anaphase	2/108	0.32077203146053596	0.4630274541082519	0	0	1.757088948787062	1.99785334249657	ANKLE2;TUBAL3
Mitotic Metaphase and Anaphase	2/109	0.32468969792633934	0.46674861600288925	0	0	1.7405607476635514	1.9579312481525142	ANKLE2;TUBAL3
NoRC Negatively Regulates rRNA Expression	1/37	0.32803617590564504	0.46674861600288925	0	0	2.583175505050505	2.879288489044239	TAF1B
RNA Polymerase I Promoter Clearance	1/37	0.32803617590564504	0.46674861600288925	0	0	2.583175505050505	2.879288489044239	TAF1B
RNA Polymerase I Transcription	1/37	0.32803617590564504	0.46674861600288925	0	0	2.583175505050505	2.879288489044239	TAF1B
Dual Incision in TC-NER	1/37	0.32803617590564504	0.46674861600288925	0	0	2.583175505050505	2.879288489044239	POLE
tRNA Processing in the Nucleus	1/38	0.3352257668225801	0.4729247361972943	0	0	2.513206388206388	2.7468115441008094	TSEN2
Negative Epigenetic Regulation of rRNA Expression	1/38	0.3352257668225801	0.4729247361972943	0	0	2.513206388206388	2.7468115441008094	TAF1B
Processing of DNA Double-Strand Break Ends	1/38	0.3352257668225801	0.4729247361972943	0	0	2.513206388206388	2.7468115441008094	TOPBP1
Transport to the Golgi and Subsequent Modification	2/112	0.33640700376662797	0.4732505307225444	0	0	1.6927792207792207	1.844170444275803	TUBAL3;SPTB
Hedgehog 'On' State	1/39	0.34233886343384956	0.47888975839903675	0	0	2.44691985645933	2.6229860262788978	GLI1
UCH Proteinases	1/39	0.34233886343384956	0.47888975839903675	0	0	2.44691985645933	2.6229860262788978	MBD6
Biological Oxidations	2/115	0.34806422047733737	0.48465009748557375	0	0	1.6475347661188369	1.7387559235147847	CYP27B1;UGT3A1
Transport of Small Molecules	6/450	0.3489876576639406	0.48465009748557375	0	0	1.2611822348664454	1.3276701508317077	SLC36A1;CUBN;CLCA3P;APOF;ESYT2;ESYT1
Sensory Processing of Sound	1/40	0.34937627509502206	0.48465009748557375	0	0	2.384032634032634	2.5070625106111604	MYO1C
Deubiquitination	2/117	0.35579837365720424	0.4915698717392192	0	0	1.6186832298136646	1.6727328024680472	MBD6;TNFAIP3
Interleukin-17 Signaling	1/41	0.3563388026061408	0.4915698717392192	0	0	2.3242897727272727	2.398372576508212	IL17RA
Regulation of Actin Dynamics for Phagocytic Cup Formation	1/42	0.36322723818962793	0.49831174826015073	0	0	2.2674611973392462	2.296318359828501	MYO1C
HCMV Early Events	1/42	0.36322723818962793	0.49831174826015073	0	0	2.2674611973392462	2.296318359828501	TUBAL3
Extracellular Matrix Organization	3/203	0.36895635092212914	0.4994067703464137	0	0	1.3968103448275861	1.3927273733774896	MUSK;MMP15;COL9A2
Transcriptional Regulation by TP53	3/203	0.36895635092212914	0.4994067703464137	0	0	1.3968103448275861	1.3927273733774896	CSNK2A2;TNFRSF10C;TOPBP1
Parasite Infection	1/43	0.3700423659795716	0.4994067703464137	0	0	2.2133387445887447	2.2003636598496463	MYO1C
FCGR3A-mediated Phagocytosis	1/43	0.3700423659795716	0.4994067703464137	0	0	2.2133387445887447	2.2003636598496463	MYO1C
Leishmania Phagocytosis	1/43	0.3700423659795716	0.4994067703464137	0	0	2.2133387445887447	2.2003636598496463	MYO1C
Mitochondrial Biogenesis	1/43	0.3700423659795716	0.4994067703464137	0	0	2.2133387445887447	2.2003636598496463	HELZ2
Assembly of Collagen Fibrils and Other Multimeric Structures	1/44	0.37678496166068487	0.5017083179332114	0	0	2.1617336152219875	2.110026347394458	COL9A2
Post NMDA Receptor Activation Events	1/44	0.37678496166068487	0.5017083179332114	0	0	2.1617336152219875	2.110026347394458	TUBAL3
Collagen Biosynthesis and Modifying Enzymes	1/44	0.37678496166068487	0.5017083179332114	0	0	2.1617336152219875	2.110026347394458	COL9A2
Signaling by PDGF	1/44	0.37678496166068487	0.5017083179332114	0	0	2.1617336152219875	2.110026347394458	COL9A2
Transcription-Coupled Nucleotide Excision Repair (TC-NER)	1/44	0.37678496166068487	0.5017083179332114	0	0	2.1617336152219875	2.110026347394458	POLE
